function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,replica_figlet,overloaded_function_figlet,function_nodeinfo,rate_function_nodeinfo,success_rate_function_nodeinfo,cpu_usage_function_nodeinfo,ram_usage_function_nodeinfo,replica_nodeinfo,overloaded_function_nodeinfo,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,replica_env,overloaded_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,rest_seconds,overloaded_node
figlet,50,1.000,8.430,5221888.000,17,1,nodeinfo,0,1.000,0.129,39183530.667,1,0,env,20,1.000,2.226,16093184.000,5,0,212.634,224.360,11785667242.667,11891758933.333,10,1
figlet,50,1.000,6.560,8851456.000,5,0,nodeinfo,0,1.000,0.185,39590912.000,1,0,env,20,1.000,2.513,16216064.000,5,0,221.415,199.976,12028071936.000,12021345962.667,20,0
figlet,50,1.000,9.844,4540928.000,9,0,nodeinfo,0,1.000,0.124,39833600.000,1,0,env,30,1.000,4.745,16099328.000,9,0,216.560,195.424,11869136213.333,11857077077.333,10,0
figlet,50,1.000,10.668,9093461.333,13,0,nodeinfo,0,1.000,0.124,40128512.000,1,0,env,30,1.000,4.901,16093184.000,13,0,195.640,199.192,11924626090.667,12015008085.333,10,0
figlet,50,1.000,7.016,3919360.000,1,0,nodeinfo,0,1.000,0.155,40132096.000,1,0,env,30,1.000,3.851,16293376.000,1,0,210.917,195.977,12160555008.000,12193191594.667,20,0
figlet,50,1.000,10.337,3039232.000,5,0,nodeinfo,0,1.000,0.126,40131242.667,1,0,env,40,1.000,3.762,16171008.000,5,0,222.914,226.967,11849067861.333,11845730816.000,10,0
figlet,50,1.000,9.934,3211264.000,1,0,nodeinfo,0,1.000,0.148,40290816.000,1,0,env,40,1.000,4.996,16502784.000,1,0,216.520,200.290,11867901952.000,11866004480.000,10,0
figlet,50,1.000,6.783,5189632.000,1,0,nodeinfo,0,1.000,0.138,40238592.000,1,0,env,40,1.000,3.870,16494592.000,1,0,207.160,191.170,11818423637.333,11845682688.000,10,0
figlet,50,1.000,8.526,3537578.667,5,0,nodeinfo,0,1.000,0.126,40251392.000,1,0,env,50,1.000,3.595,16602624.000,5,0,218.680,239.312,11842276693.333,11885330602.667,10,0
figlet,50,1.000,8.561,4386816.000,5,0,nodeinfo,0,1.000,0.177,40336384.000,1,0,env,50,1.000,6.618,16584362.667,5,0,211.755,207.071,11914860544.000,11889053013.333,10,0
figlet,50,1.000,10.045,3758080.000,5,0,nodeinfo,0,1.000,0.151,40482304.000,1,0,env,50,1.000,4.429,16521216.000,5,0,198.230,190.727,11877844992.000,11862942890.667,10,0
figlet,50,1.000,9.419,2813952.000,13,0,nodeinfo,10,1.000,1.939,41402368.000,5,0,env,0,1.000,2.786,16498176.000,1,0,185.840,176.043,11845887317.333,11887335082.667,10,0
figlet,50,1.000,10.854,5622784.000,17,1,nodeinfo,10,1.000,2.842,42989568.000,1,0,env,0,1.000,0.080,16494592.000,1,0,222.777,202.070,11975829504.000,12023992832.000,10,1
figlet,50,1.000,8.717,3194880.000,5,0,nodeinfo,10,1.000,1.468,8953856.000,1,0,env,0,1.000,0.102,16494592.000,1,0,173.007,218.399,12044011520.000,12123099818.667,20,0
figlet,50,1.000,8.741,5330944.000,13,0,nodeinfo,10,1.000,1.895,7946240.000,1,0,env,10,1.000,1.808,16494592.000,1,0,225.101,214.636,11895915178.667,11946301610.667,10,0
figlet,50,1.000,10.570,8736256.000,1,0,nodeinfo,10,1.000,2.184,8450048.000,1,0,env,10,1.000,1.523,16543744.000,1,0,218.143,207.871,12039247872.000,12077456042.667,20,0
figlet,50,1.000,8.705,4272640.000,1,0,nodeinfo,10,1.000,2.228,10584064.000,1,0,env,10,1.000,1.501,16494592.000,1,0,226.455,215.255,11871810901.333,11917190997.333,10,0
figlet,50,1.000,8.269,7004160.000,1,0,nodeinfo,10,1.000,1.885,45263360.000,1,0,env,20,1.000,2.557,16494592.000,1,0,200.408,199.219,11889716565.333,11930721621.333,10,0
figlet,50,1.000,7.068,7753728.000,1,0,nodeinfo,10,1.000,2.712,7163904.000,1,0,env,20,1.000,1.720,16551424.000,1,0,203.804,202.764,11901202432.000,11936963584.000,10,0
figlet,50,1.000,10.326,2772992.000,1,0,nodeinfo,10,1.000,2.834,45295274.667,1,0,env,20,1.000,2.706,16513536.000,1,0,216.033,210.834,11903346688.000,11935944192.000,10,0
figlet,50,1.000,11.079,5101568.000,5,0,nodeinfo,10,1.000,2.656,44376064.000,5,0,env,30,1.000,3.932,16494592.000,5,0,215.666,240.951,11904616038.400,11945922560.000,10,0
figlet,50,1.000,11.612,3317760.000,5,0,nodeinfo,10,1.000,2.018,6574080.000,5,0,env,30,1.000,4.262,16529749.333,5,0,254.971,224.701,11895594325.333,11912449024.000,10,0
figlet,50,1.000,9.078,5288960.000,9,0,nodeinfo,10,1.000,2.440,5603328.000,1,0,env,30,1.000,4.873,16496640.000,9,0,225.301,222.757,11900618752.000,11973835434.667,10,0
figlet,50,1.000,9.782,4203520.000,17,1,nodeinfo,10,1.000,2.859,44199424.000,1,0,env,40,1.000,5.185,16494592.000,17,1,201.400,218.784,12056844970.667,12194423466.667,10,1
figlet,50,1.000,7.385,7890944.000,1,0,nodeinfo,10,1.000,1.633,6463488.000,1,0,env,40,1.000,4.877,16494592.000,1,0,233.000,225.463,12427652437.333,12405909162.667,20,0
figlet,50,1.000,11.524,3238912.000,1,0,nodeinfo,10,1.000,2.766,15230976.000,1,0,env,40,1.000,6.193,16585216.000,1,0,241.873,236.984,12022104746.667,12033172138.667,10,0
figlet,50,1.000,8.845,3284992.000,1,0,nodeinfo,10,1.000,2.294,5238784.000,1,0,env,50,1.000,7.383,16673280.000,1,0,230.602,227.480,12028568917.333,12033762474.667,10,0
figlet,50,1.000,11.842,4777984.000,5,0,nodeinfo,10,1.000,2.782,5611520.000,5,0,env,50,1.000,5.598,16733696.000,5,0,224.040,225.620,11978214058.667,12004338688.000,10,0
figlet,50,1.000,8.454,4984832.000,5,0,nodeinfo,10,1.000,1.730,44812288.000,5,0,env,50,1.000,6.489,16834560.000,5,0,219.480,219.312,11964540245.333,11990167210.667,10,0
figlet,50,1.000,9.352,3258368.000,17,1,nodeinfo,20,1.000,2.246,18878464.000,5,0,env,0,1.000,1.484,16846848.000,1,0,226.200,219.378,11960952149.333,12065346901.333,10,1
figlet,50,1.000,8.838,6446592.000,5,0,nodeinfo,20,1.000,5.464,15329962.667,5,0,env,0,1.000,0.135,16846848.000,1,0,229.800,193.287,12190635349.333,12151983274.667,20,0
figlet,50,1.000,9.677,4313088.000,5,0,nodeinfo,20,1.000,4.201,8282112.000,5,0,env,0,1.000,0.076,16846848.000,1,0,200.280,197.111,11955486720.000,11971116032.000,10,0
figlet,50,1.000,6.535,5129216.000,1,0,nodeinfo,20,1.000,4.142,44689920.000,1,0,env,10,1.000,1.285,16846848.000,1,0,185.960,184.316,11960204629.333,11966481066.667,10,0
figlet,50,1.000,9.074,3773781.333,1,0,nodeinfo,20,1.000,3.575,5304320.000,1,0,env,10,1.000,1.677,16863232.000,1,0,197.091,201.862,11945599658.667,11996001962.667,10,0
figlet,50,1.000,8.479,5332992.000,5,0,nodeinfo,20,1.000,3.180,44998144.000,5,0,env,10,1.000,1.561,16879616.000,5,0,214.327,210.956,11970064384.000,12001390080.000,10,0
figlet,50,1.000,12.086,4739072.000,5,0,nodeinfo,20,1.000,4.081,44848128.000,5,0,env,20,1.000,1.996,16846848.000,5,0,209.602,212.241,11983817386.667,12003775317.333,10,0
figlet,50,1.000,9.840,3689130.667,13,0,nodeinfo,20,1.000,3.325,5165056.000,5,0,env,20,1.000,2.313,16847872.000,5,0,219.480,270.757,11995017898.667,12044449962.667,10,0
figlet,50,1.000,9.096,7283200.000,17,1,nodeinfo,20,1.000,6.669,44829696.000,9,0,env,20,1.000,3.181,16847872.000,9,0,342.454,234.938,12116548949.333,12214248106.667,10,1
figlet,50,1.000,7.708,4009984.000,1,0,nodeinfo,30,1.000,5.475,44966400.000,1,0,env,0,1.000,0.433,16846848.000,1,0,223.480,204.147,12398678016.000,12326087680.000,20,0
figlet,50,1.000,9.721,4399616.000,5,0,nodeinfo,30,1.000,5.706,6729728.000,5,0,env,0,1.000,0.082,16846848.000,1,0,224.956,210.435,12003427669.333,12014275413.333,10,0
figlet,50,1.000,11.712,6701056.000,1,0,nodeinfo,30,1.000,3.265,7340032.000,1,0,env,0,1.000,0.107,16846848.000,1,0,191.280,183.544,12018409472.000,12008348160.000,10,0
figlet,50,1.000,9.450,4683776.000,5,0,nodeinfo,30,1.000,4.254,48121344.000,5,0,env,10,1.000,1.127,16847360.000,5,0,199.480,193.585,11950301866.667,11985829376.000,10,0
figlet,50,1.000,11.003,4820992.000,5,0,nodeinfo,30,1.000,5.756,8536064.000,5,0,env,10,1.000,1.751,16850944.000,5,0,213.080,214.950,12000576853.333,12032285184.000,10,0
figlet,50,1.000,9.052,5701120.000,13,0,nodeinfo,30,1.000,5.489,7446528.000,5,0,env,10,1.000,1.731,16850944.000,5,0,217.010,215.862,12032932522.667,12086926336.000,10,0
figlet,50,1.000,9.436,9141760.000,17,1,nodeinfo,30,0.997,7.716,3944448.000,9,0,env,20,1.000,2.768,16850944.000,1,0,220.960,221.217,12141233493.333,12254562133.333,10,1
figlet,50,1.000,11.402,9683968.000,1,0,nodeinfo,30,1.000,9.364,21760000.000,1,0,env,20,1.000,2.619,17084928.000,1,0,220.817,224.774,12435054592.000,12519453354.667,20,0
figlet,50,1.000,9.862,3243008.000,1,0,nodeinfo,30,1.000,8.626,11010560.000,1,0,env,20,1.000,2.788,16969728.000,1,0,235.625,231.896,12112799061.333,12090757632.000,10,0
figlet,50,1.000,9.482,5075456.000,1,0,nodeinfo,30,1.000,7.010,5718016.000,1,0,env,30,1.000,4.272,16969728.000,1,0,231.947,227.480,12046932650.667,12041315328.000,10,0
figlet,50,1.000,8.773,5993642.667,5,0,nodeinfo,30,1.000,6.511,14573568.000,5,0,env,30,1.000,4.836,16973312.000,5,0,223.800,225.708,11988581717.333,12036612949.333,10,0
figlet,50,1.000,10.103,8376320.000,5,0,nodeinfo,30,1.000,5.151,5148672.000,5,0,env,30,1.000,4.891,17069056.000,5,0,259.840,241.202,11991333546.667,12027540821.333,10,0
figlet,50,1.000,10.397,2707456.000,13,0,nodeinfo,30,1.000,6.672,5443584.000,5,0,env,40,1.000,4.862,3538944.000,5,0,226.880,220.767,12027615232.000,12078906538.667,10,0
figlet,50,1.000,9.482,6751914.667,17,1,nodeinfo,30,1.000,7.426,12054528.000,9,0,env,40,1.000,5.626,16988160.000,9,0,217.757,217.281,12145172480.000,12237879978.667,10,1
figlet,50,1.000,4.981,8518656.000,1,0,nodeinfo,30,1.000,5.562,29797376.000,1,0,env,40,1.000,3.059,16973824.000,1,0,211.080,203.024,12438114986.667,12363024554.667,20,0
figlet,50,1.000,12.096,3962880.000,1,0,nodeinfo,30,1.000,6.598,51316224.000,1,0,env,50,1.000,7.766,16989696.000,1,0,231.377,232.079,12054602410.667,12074319018.667,10,0
figlet,50,1.000,6.315,4791296.000,1,0,nodeinfo,30,1.000,4.549,5808128.000,1,0,env,50,1.000,6.186,17217536.000,1,0,230.789,229.023,12043582805.333,12077416789.333,10,0
figlet,50,1.000,9.633,7602176.000,5,0,nodeinfo,30,1.000,5.492,50790912.000,5,0,env,50,1.000,5.021,17266688.000,5,0,229.097,226.514,12044870997.333,12062595072.000,10,0
figlet,50,1.000,11.954,3733504.000,5,0,nodeinfo,40,1.000,5.925,5754880.000,5,0,env,0,1.000,2.178,17255936.000,1,0,226.163,222.387,12038164480.000,12040899413.333,10,0
figlet,50,1.000,10.251,5084672.000,9,0,nodeinfo,40,1.000,11.277,48347818.667,9,0,env,0,1.000,0.077,17240064.000,1,0,211.000,192.260,12006881962.667,12063371946.667,10,0
figlet,50,1.000,10.723,9101312.000,13,0,nodeinfo,40,1.000,17.601,16316928.000,13,0,env,0,1.000,0.096,17240064.000,1,0,215.032,218.045,12203594410.667,12352641536.000,10,0
figlet,50,1.000,8.247,9490432.000,1,0,nodeinfo,40,1.000,5.051,23954773.333,1,0,env,10,1.000,0.847,17972736.000,1,0,203.924,212.973,12520371541.333,12457410730.667,20,0
figlet,50,1.000,6.539,2682880.000,1,0,nodeinfo,40,1.000,6.013,48317440.000,1,0,env,10,1.000,1.491,19308544.000,1,0,212.016,226.696,12035409920.000,12042439168.000,10,0
figlet,50,1.000,9.681,4435456.000,1,0,nodeinfo,40,1.000,7.210,49337002.667,1,0,env,10,1.000,1.661,19324928.000,1,0,232.400,226.723,12059716949.333,12085237077.333,10,0
figlet,50,1.000,8.557,7131136.000,1,0,nodeinfo,40,0.999,7.323,8077312.000,1,0,env,20,1.000,2.309,19324928.000,1,0,223.520,228.144,12059026773.333,12107140949.333,10,0
figlet,50,1.000,9.642,5018112.000,1,0,nodeinfo,40,1.000,9.060,54147072.000,1,0,env,20,1.000,3.359,4377600.000,1,0,230.780,235.001,12085262336.000,12226080768.000,10,0
figlet,50,1.000,10.989,8302592.000,5,0,nodeinfo,40,1.000,6.827,54495744.000,5,0,env,20,1.000,3.492,6369280.000,5,0,238.000,237.814,12350584832.000,12383509162.667,10,0
figlet,50,1.000,8.149,4149248.000,5,0,nodeinfo,40,1.000,7.738,55206400.000,5,0,env,30,1.000,3.248,19344384.000,1,0,366.372,294.173,12330087765.333,12227942912.000,10,0
figlet,50,1.000,7.580,3275434.667,1,0,nodeinfo,40,1.000,10.887,10898090.667,1,0,env,30,1.000,4.900,19400192.000,1,0,234.793,234.158,11900626944.000,12012512938.667,10,0
figlet,50,1.000,11.526,3575808.000,1,0,nodeinfo,40,1.000,8.094,21225472.000,1,0,env,30,1.000,5.633,19339776.000,1,0,235.951,232.942,11974556330.667,11941711701.333,10,0
figlet,50,1.000,10.382,4755968.000,1,0,nodeinfo,40,1.000,7.212,5795840.000,1,0,env,40,1.000,3.785,19354624.000,1,0,222.040,224.764,11931498496.000,11951267328.000,10,0
figlet,50,1.000,8.682,7671808.000,1,0,nodeinfo,40,1.000,5.620,56719189.333,1,0,env,40,1.000,5.966,19320832.000,1,0,224.819,232.633,11918058154.667,11953393152.000,10,0
figlet,50,1.000,9.362,5357568.000,1,0,nodeinfo,40,1.000,7.302,4956160.000,1,0,env,40,1.000,5.365,19293525.333,1,0,233.663,232.826,11927062528.000,11948149930.667,10,0
figlet,50,1.000,8.818,4694016.000,1,0,nodeinfo,40,1.000,7.155,7176192.000,1,0,env,50,1.000,6.069,19298133.333,1,0,245.040,232.411,11919219370.667,11906941269.333,10,0
figlet,50,1.000,9.091,4539392.000,5,0,nodeinfo,40,1.000,7.599,59829248.000,5,0,env,50,1.000,6.631,19240448.000,5,0,230.577,228.680,11813804714.667,11861464405.333,10,0
figlet,50,1.000,9.955,7503872.000,5,0,nodeinfo,40,1.000,8.135,14170112.000,5,0,env,50,1.000,5.101,19258368.000,5,0,226.514,229.007,11824159402.667,11869417813.333,10,0
figlet,50,1.000,7.061,2654208.000,13,0,nodeinfo,50,1.000,8.095,58246997.333,5,0,env,0,1.000,2.862,2947754.667,1,0,226.541,224.493,11848794112.000,11890123946.667,10,0
figlet,50,1.000,8.832,6290432.000,17,1,nodeinfo,50,1.000,12.116,56963072.000,9,0,env,0,1.000,0.088,3248128.000,1,0,218.292,207.060,11931184469.333,11999815509.333,10,1
figlet,50,1.000,8.992,8496128.000,5,0,nodeinfo,50,1.000,8.930,15287637.333,5,0,env,0,1.000,0.102,19243008.000,1,0,207.920,217.668,12137540266.667,12198413994.667,20,0
figlet,50,1.000,8.370,3954176.000,9,0,nodeinfo,50,1.000,10.898,57819136.000,9,0,env,10,1.000,1.748,19427328.000,1,0,229.264,225.985,11906142890.667,11917446144.000,10,0
figlet,50,1.000,11.136,3261781.333,1,0,nodeinfo,50,1.000,10.551,7135232.000,1,0,env,10,1.000,1.966,19243008.000,1,0,233.880,229.543,12082049706.667,12189037226.667,10,0
figlet,50,1.000,6.998,4018176.000,1,0,nodeinfo,50,1.000,9.860,22863872.000,1,0,env,10,1.000,1.536,19243008.000,1,0,231.520,227.752,11991250261.333,11952346112.000,10,0
figlet,50,1.000,6.557,3272704.000,1,0,nodeinfo,50,1.000,7.595,59158869.333,1,0,env,20,1.000,2.880,19243008.000,1,0,224.229,226.862,11935766528.000,11948781909.333,10,0
figlet,50,1.000,12.516,5556224.000,1,0,nodeinfo,50,1.000,7.413,5300224.000,1,0,env,20,1.000,3.683,19259392.000,1,0,226.117,222.257,11890826581.333,11931327317.333,10,0
figlet,50,1.000,11.126,4579328.000,1,0,nodeinfo,50,1.000,9.620,6082560.000,1,0,env,20,1.000,3.434,19303594.667,1,0,224.819,226.540,11878197248.000,11911170389.333,10,0
figlet,50,1.000,10.559,23774720.000,1,0,nodeinfo,50,1.000,8.524,57666048.000,1,0,env,30,1.000,3.476,19350016.000,1,0,239.165,233.839,11887967573.333,11897175210.667,10,0
figlet,50,1.000,9.536,3158016.000,5,0,nodeinfo,50,1.000,7.047,11464704.000,5,0,env,30,1.000,4.491,19290112.000,5,0,235.320,236.384,11836197546.667,11863355392.000,10,0
figlet,50,1.000,11.057,4398592.000,5,0,nodeinfo,50,1.000,9.459,57166848.000,5,0,env,30,1.000,4.683,19248469.333,5,0,238.073,232.488,11854592000.000,11889046186.667,10,0
figlet,50,1.000,8.096,2736128.000,13,0,nodeinfo,50,1.000,10.468,16403456.000,13,0,env,40,1.000,5.023,19297792.000,5,0,223.457,225.727,11855059626.667,11959835989.333,10,0
figlet,50,1.000,10.544,4507136.000,17,1,nodeinfo,50,1.000,16.515,30755328.000,17,1,env,40,1.000,4.695,5129216.000,9,0,231.977,231.531,12156127232.000,12280186880.000,10,1
figlet,50,1.000,5.076,8380416.000,5,0,nodeinfo,50,1.000,9.903,26056021.333,5,0,env,40,1.000,2.744,9299968.000,5,0,251.778,238.371,12549515264.000,12523231061.333,20,0
figlet,50,1.000,8.102,4608512.000,1,0,nodeinfo,50,1.000,10.058,12425898.667,1,0,env,50,1.000,4.143,9383936.000,1,0,235.017,233.520,12241672192.000,12198601728.000,10,0
figlet,50,1.000,9.483,4086784.000,1,0,nodeinfo,50,1.000,10.778,20131840.000,1,0,env,50,1.000,3.900,18660352.000,1,0,229.856,233.704,12068442112.000,12036893013.333,10,0
figlet,50,1.000,9.731,2790741.333,1,0,nodeinfo,50,1.000,7.728,58385920.000,1,0,env,50,1.000,7.357,18640384.000,1,0,233.228,231.837,11941825877.333,11951351296.000,10,0
