function_figlet,rate_function_figlet,success_rate_function_figlet,cpu_usage_function_figlet,ram_usage_function_figlet,replica_figlet,overloaded_function_figlet,function_nodeinfo,rate_function_nodeinfo,success_rate_function_nodeinfo,cpu_usage_function_nodeinfo,ram_usage_function_nodeinfo,replica_nodeinfo,overloaded_function_nodeinfo,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,replica_env,overloaded_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,rest_seconds,overloaded_node
figlet,40,1.000,7.861,3268608.000,5,0,nodeinfo,0,1.000,0.126,56816128.000,1,0,env,40,1.000,6.109,18022912.000,5,0,175.800,162.826,10856056832.000,10836477952.000,10,0
figlet,40,1.000,6.821,3022848.000,9,0,nodeinfo,0,1.000,0.118,56700928.000,1,0,env,50,1.000,5.935,4737194.667,9,0,150.440,156.583,10794106197.333,10857779882.667,10,0
figlet,40,1.000,6.997,6199808.000,13,0,nodeinfo,0,1.000,0.123,56719360.000,1,0,env,50,1.000,6.020,2887680.000,13,0,162.720,159.645,10973501440.000,11027812352.000,10,0
figlet,40,1.000,9.023,8483328.000,17,1,nodeinfo,0,1.000,0.141,56760320.000,1,0,env,50,1.000,7.159,5745152.000,17,1,175.720,178.537,11130836992.000,11213760170.667,10,1
figlet,40,1.000,6.507,8816128.000,5,0,nodeinfo,10,1.000,1.806,57249280.000,1,0,env,0,1.000,1.532,8618496.000,1,0,162.832,169.892,11314494122.667,11322229930.667,20,0
figlet,40,1.000,8.330,8515584.000,13,0,nodeinfo,10,1.000,2.146,2985984.000,1,0,env,0,1.000,0.072,9261056.000,1,0,235.290,217.820,11082977962.667,11024106837.333,10,0
figlet,40,1.000,5.614,3731456.000,5,0,nodeinfo,10,1.000,1.424,4907008.000,1,0,env,0,1.000,0.089,18351616.000,1,0,204.763,183.339,11020234069.333,11056850944.000,20,0
figlet,40,1.000,7.660,4753408.000,1,0,nodeinfo,10,1.000,1.977,5787648.000,1,0,env,10,1.000,1.229,18479104.000,1,0,211.564,196.770,10891883861.333,10945504768.000,10,0
figlet,40,1.000,7.984,5398528.000,1,0,nodeinfo,10,1.000,2.773,6254592.000,1,0,env,10,1.000,1.369,3970560.000,1,0,199.608,200.273,10933131946.667,10962927104.000,10,0
figlet,40,1.000,9.462,3835221.333,1,0,nodeinfo,10,1.000,2.453,7389184.000,1,0,env,10,1.000,1.472,3799040.000,1,0,194.720,186.542,10947603114.667,10975331157.333,10,0
figlet,40,1.000,8.858,4531712.000,1,0,nodeinfo,10,1.000,1.623,6037504.000,1,0,env,20,1.000,1.751,5365760.000,1,0,198.090,193.153,10917730986.667,10958262101.333,10,0
figlet,40,1.000,8.351,6561792.000,1,0,nodeinfo,10,1.000,1.796,6217728.000,1,0,env,20,1.000,3.199,4528128.000,1,0,200.432,197.845,10944854698.667,10967655253.333,10,0
figlet,40,1.000,9.656,4642816.000,1,0,nodeinfo,10,1.000,1.927,5312512.000,1,0,env,20,1.000,2.977,18576384.000,1,0,199.480,189.182,10929919317.333,10962656938.667,10,0
figlet,40,1.000,6.892,2981888.000,5,0,nodeinfo,10,1.000,2.398,6254592.000,5,0,env,30,1.000,3.984,4329472.000,5,0,197.331,186.374,10939439104.000,10972591786.667,10,0
figlet,40,1.000,4.754,4456448.000,5,0,nodeinfo,10,1.000,2.351,8470528.000,5,0,env,30,1.000,2.636,18686464.000,5,0,202.760,203.403,10963577514.667,10982773589.333,10,0
figlet,40,1.000,5.293,5390336.000,13,0,nodeinfo,10,1.000,2.249,6430720.000,5,0,env,30,1.000,3.496,4420096.000,13,0,219.720,214.859,10964457472.000,11043397802.667,10,0
figlet,40,1.000,8.956,3725312.000,17,1,nodeinfo,10,1.000,3.596,7131136.000,1,0,env,40,1.000,5.890,3117056.000,17,1,207.440,218.961,11172519253.333,11288450048.000,10,1
figlet,40,1.000,5.389,3769344.000,5,0,nodeinfo,10,1.000,1.389,19776853.333,1,0,env,40,1.000,3.272,6209194.667,5,0,204.024,207.223,11446072661.333,11506726912.000,20,0
figlet,40,1.000,5.412,3183957.333,1,0,nodeinfo,10,1.000,2.265,8491008.000,1,0,env,40,1.000,4.462,3430400.000,1,0,229.704,227.585,11098196650.667,11134041429.333,10,0
figlet,40,1.000,4.818,3218944.000,1,0,nodeinfo,10,1.000,2.166,6389760.000,1,0,env,50,1.000,5.768,4930048.000,1,0,216.890,210.288,11104499712.000,11081978197.333,10,0
figlet,40,1.000,8.595,3497984.000,1,0,nodeinfo,10,1.000,1.899,5263360.000,1,0,env,50,1.000,7.389,8163328.000,1,0,218.200,229.623,11011465216.000,11046265002.667,10,0
figlet,40,1.000,6.526,4413440.000,5,0,nodeinfo,10,1.000,1.557,3186688.000,5,0,env,50,1.000,6.066,6410240.000,5,0,204.517,195.649,11026130944.000,11058785962.667,10,0
figlet,40,1.000,7.830,6389760.000,5,0,nodeinfo,20,1.000,3.703,5439488.000,5,0,env,0,1.000,2.383,2931712.000,1,0,212.560,195.543,11037672789.333,11020592469.333,10,0
figlet,40,1.000,7.119,4469760.000,5,0,nodeinfo,20,1.000,4.276,61863424.000,5,0,env,0,1.000,0.083,3489792.000,1,0,180.240,174.137,10953728000.000,10965106005.333,10,0
figlet,40,1.000,8.059,5590528.000,9,0,nodeinfo,20,1.000,8.314,12219392.000,9,0,env,0,1.000,0.085,19238912.000,1,0,189.120,182.013,10974298112.000,11107019264.000,10,0
figlet,40,1.000,8.952,4263708.444,13,0,nodeinfo,20,1.000,8.856,24944640.000,13,0,env,10,1.000,1.609,19240618.667,1,0,165.925,175.022,11232851968.000,11327402666.667,10,0
figlet,40,1.000,6.067,7578112.000,5,0,nodeinfo,20,1.000,3.741,26592597.333,5,0,env,10,1.000,1.117,2956800.000,1,0,167.945,215.421,11462470997.333,11451540480.000,20,0
figlet,40,1.000,6.514,3654087.111,13,0,nodeinfo,20,1.000,6.242,14944938.667,1,0,env,10,1.000,1.268,3240960.000,1,0,240.680,230.331,11153509717.333,11203346944.000,10,0
figlet,40,1.000,7.446,6713856.000,1,0,nodeinfo,20,1.000,2.621,5443584.000,1,0,env,20,1.000,1.206,3218090.667,1,0,226.579,197.133,11217747968.000,11184889002.667,20,0
figlet,40,1.000,7.456,4294656.000,1,0,nodeinfo,20,1.000,3.190,7102464.000,1,0,env,20,1.000,2.470,4554752.000,1,0,212.160,195.632,10996796757.333,11046310570.667,10,0
figlet,40,1.000,5.215,4062720.000,1,0,nodeinfo,20,1.000,4.386,7475200.000,1,0,env,20,1.000,2.133,4265984.000,1,0,195.160,193.300,11013850453.333,11048574122.667,10,0
figlet,40,1.000,8.648,6062080.000,1,0,nodeinfo,20,1.000,3.837,5771264.000,1,0,env,30,1.000,3.261,4263936.000,1,0,201.880,194.609,11021978965.333,11054650709.333,10,0
figlet,40,1.000,7.935,4433920.000,1,0,nodeinfo,20,1.000,3.963,7667712.000,1,0,env,30,1.000,3.974,2543616.000,1,0,203.556,197.967,11031446186.667,11059097941.333,10,0
figlet,40,1.000,7.325,2879488.000,5,0,nodeinfo,20,1.000,3.303,5742592.000,5,0,env,30,1.000,4.401,6729728.000,5,0,203.520,200.215,11030981290.667,11057354069.333,10,0
figlet,40,1.000,7.495,4349952.000,5,0,nodeinfo,20,1.000,3.568,4239360.000,5,0,env,40,1.000,4.972,4278272.000,5,0,196.520,196.567,11030689109.333,11051677013.333,10,0
figlet,40,1.000,8.089,3776512.000,13,0,nodeinfo,20,1.000,3.257,5713920.000,5,0,env,40,1.000,5.508,4688384.000,13,0,201.040,201.601,11029813248.000,11114184704.000,10,0
figlet,40,1.000,6.298,4134912.000,17,1,nodeinfo,20,1.000,7.546,14235648.000,9,0,env,40,1.000,6.450,8520192.000,17,1,205.328,199.395,11250034688.000,11376512170.667,10,1
figlet,40,1.000,7.005,7378432.000,1,0,nodeinfo,30,1.000,6.270,5226496.000,1,0,env,0,1.000,1.332,5729962.667,1,0,203.600,198.165,11599368874.667,11497488725.333,20,0
figlet,40,1.000,8.764,2971136.000,5,0,nodeinfo,30,1.000,5.856,6692864.000,5,0,env,0,1.000,0.087,19374080.000,1,0,211.501,200.415,11070847658.667,11054543189.333,10,0
figlet,40,1.000,6.899,4871168.000,5,0,nodeinfo,30,1.000,5.514,6242304.000,5,0,env,0,1.000,0.097,19374080.000,1,0,185.240,178.223,11032196437.333,11036678314.667,10,0
figlet,40,1.000,9.844,3368960.000,1,0,nodeinfo,30,1.000,6.046,7151616.000,1,0,env,10,1.000,1.041,19374080.000,1,0,179.240,173.165,11018482346.667,11026476714.667,10,0
figlet,40,1.000,4.758,4425728.000,5,0,nodeinfo,30,1.000,4.677,6836224.000,5,0,env,10,1.000,1.770,3565056.000,5,0,186.400,183.103,11004642645.333,11059298304.000,10,0
figlet,40,1.000,4.436,4818944.000,5,0,nodeinfo,30,1.000,4.308,18837504.000,5,0,env,10,1.000,1.789,19377152.000,5,0,213.017,203.321,11053176149.333,11063625557.333,10,0
figlet,40,1.000,8.609,3108864.000,5,0,nodeinfo,30,1.000,2.519,8851456.000,5,0,env,20,1.000,1.663,3407872.000,5,0,200.360,197.480,11057483093.333,11076831232.000,10,0
figlet,40,1.000,7.898,5011456.000,9,0,nodeinfo,30,1.000,7.827,14487552.000,9,0,env,20,1.000,2.928,4083712.000,9,0,204.280,185.042,11069384704.000,11136899072.000,10,0
figlet,40,1.000,7.410,9148928.000,13,0,nodeinfo,30,1.000,4.292,26288128.000,1,0,env,20,1.000,2.676,8278186.667,1,0,197.360,196.798,11272695125.333,11350393002.667,10,0
figlet,40,1.000,7.168,9201664.000,1,0,nodeinfo,30,1.000,4.870,20140032.000,1,0,env,30,1.000,2.924,3279872.000,1,0,226.163,199.336,11294244864.000,11246362794.667,20,0
figlet,40,1.000,8.532,5560320.000,1,0,nodeinfo,30,1.000,5.398,5349376.000,1,0,env,30,1.000,3.685,19444736.000,1,0,208.640,208.477,11002503850.667,11054068394.667,10,0
figlet,40,1.000,6.144,6266880.000,1,0,nodeinfo,30,1.000,4.102,7122944.000,1,0,env,30,1.000,4.053,4268032.000,1,0,207.960,223.361,11032701610.667,11067745450.667,10,0
figlet,40,1.000,7.404,2654208.000,1,0,nodeinfo,30,1.000,5.477,5312512.000,1,0,env,40,1.000,5.214,19474432.000,1,0,283.762,236.917,11038917973.333,11065712640.000,10,0
figlet,40,1.000,7.273,4069376.000,5,0,nodeinfo,30,1.000,5.458,11190272.000,5,0,env,40,1.000,4.160,19491328.000,5,0,201.754,196.417,11039264085.333,11061789525.333,10,0
figlet,40,1.000,5.963,4573184.000,5,0,nodeinfo,30,1.000,4.432,5431296.000,5,0,env,40,1.000,6.724,4126720.000,5,0,201.247,201.737,11028613120.000,11058117290.667,10,0
figlet,40,1.000,5.470,3223552.000,13,0,nodeinfo,30,1.000,5.580,5177344.000,5,0,env,50,1.000,5.001,3051520.000,13,0,200.400,205.371,11044708352.000,11128865621.333,10,0
figlet,40,1.000,7.261,6808064.000,17,1,nodeinfo,30,1.000,8.467,13381120.000,9,0,env,50,1.000,4.792,4875264.000,17,1,217.531,201.878,11285466453.333,11405798058.667,10,1
figlet,40,1.000,4.468,4395008.000,1,0,nodeinfo,30,1.000,8.231,27085482.667,1,0,env,50,1.000,5.235,8900096.000,1,0,207.080,200.257,11630893056.000,11513879722.667,20,0
figlet,40,1.000,6.948,3600384.000,1,0,nodeinfo,40,1.000,5.387,5091328.000,1,0,env,0,1.000,1.131,3309568.000,1,0,223.417,201.143,11087172949.333,11093495637.333,10,0
figlet,40,1.000,9.066,4980736.000,1,0,nodeinfo,40,1.000,6.601,7000064.000,1,0,env,0,1.000,0.088,3657728.000,1,0,186.320,197.616,11035138730.667,11115266901.333,10,0
figlet,40,1.000,10.816,4416000.000,1,0,nodeinfo,40,1.000,6.118,6402048.000,1,0,env,0,1.000,0.074,19419136.000,1,0,202.194,210.114,11190995626.667,11048690517.333,10,0
figlet,40,1.000,6.102,4056576.000,1,0,nodeinfo,40,1.000,7.578,5120000.000,1,0,env,10,1.000,1.280,19419136.000,1,0,206.039,190.886,10819417429.333,10817313962.667,10,0
figlet,40,1.000,7.170,6086656.000,5,0,nodeinfo,40,1.000,6.179,7368704.000,5,0,env,10,1.000,1.891,3946496.000,5,0,189.960,190.705,10814517930.667,10867544746.667,10,0
figlet,40,1.000,7.155,4297216.000,5,0,nodeinfo,40,1.000,8.336,7229440.000,5,0,env,10,1.000,1.836,3076096.000,5,0,200.600,196.281,10854475093.333,10867190784.000,10,0
figlet,40,1.000,9.576,4282368.000,5,0,nodeinfo,40,1.000,6.563,13414400.000,5,0,env,20,1.000,2.562,3010560.000,5,0,209.923,209.765,10860248405.333,10872169642.667,10,0
figlet,40,1.000,6.579,4928512.000,9,0,nodeinfo,40,1.000,11.646,15279616.000,9,0,env,20,1.000,2.457,4601344.000,9,0,205.480,197.854,10846630570.667,10918837418.667,10,0
figlet,40,1.000,8.167,4529664.000,13,0,nodeinfo,40,1.000,11.655,28214101.333,13,0,env,20,1.000,2.704,8111616.000,13,0,241.603,217.594,11035834368.000,11167478613.333,10,0
figlet,40,1.000,7.504,8273408.000,17,1,nodeinfo,40,1.000,11.267,29874517.333,17,1,env,30,1.000,4.071,8774144.000,17,1,207.040,209.291,11362805760.000,11477975040.000,10,1
figlet,40,1.000,3.267,8698880.000,1,0,nodeinfo,40,1.000,7.102,27493376.000,1,0,env,30,1.000,4.041,9244672.000,1,0,210.680,212.680,11675439786.667,11604705962.667,20,0
figlet,40,1.000,4.815,3211264.000,1,0,nodeinfo,40,1.000,8.083,5406720.000,1,0,env,30,1.000,1.897,19288064.000,1,0,234.229,229.944,11024779264.000,10979008853.333,10,0
figlet,40,1.000,7.514,3133440.000,1,0,nodeinfo,40,1.000,7.251,7897088.000,1,0,env,40,1.000,4.574,3689130.667,1,0,228.640,229.854,10946292394.667,10953578666.667,10,0
figlet,40,1.000,4.849,3526656.000,1,0,nodeinfo,40,1.000,5.036,58146816.000,1,0,env,40,1.000,4.893,4421632.000,1,0,209.880,213.768,10900112042.667,10942561621.333,10,0
figlet,40,1.000,7.282,5976064.000,1,0,nodeinfo,40,1.000,6.982,57385472.000,1,0,env,40,1.000,4.547,7020544.000,1,0,223.571,210.246,10923900245.333,10945866069.333,10,0
figlet,40,1.000,6.840,2838528.000,1,0,nodeinfo,40,0.999,5.204,4268032.000,1,0,env,50,1.000,4.945,19570176.000,1,0,216.080,215.332,10899306496.000,10920156672.000,10,0
figlet,40,1.000,8.243,4417536.000,5,0,nodeinfo,40,1.000,5.969,6545408.000,5,0,env,50,1.000,5.279,19490816.000,5,0,212.680,208.387,10872862037.333,10897631573.333,10,0
figlet,40,1.000,4.537,5726208.000,5,0,nodeinfo,40,1.000,4.920,8998912.000,5,0,env,50,1.000,4.990,19487744.000,5,0,213.400,209.999,10831131306.667,10854704128.000,10,0
figlet,40,1.000,9.078,4857856.000,5,0,nodeinfo,50,1.000,7.190,4956160.000,5,0,env,0,1.000,2.124,2846720.000,1,0,205.760,199.951,10845347840.000,10840414208.000,10,0
figlet,40,1.000,8.336,5502976.000,9,0,nodeinfo,50,1.000,11.262,15563264.000,9,0,env,0,1.000,0.085,19456000.000,1,0,179.410,169.964,10792102570.667,10849318912.000,10,0
figlet,40,1.000,7.192,4071424.000,13,0,nodeinfo,50,1.000,15.865,16416768.000,13,0,env,0,1.000,0.082,19456000.000,1,0,203.680,199.490,10980353365.333,11135946922.667,10,0
figlet,40,1.000,5.649,7483392.000,5,0,nodeinfo,50,1.000,8.216,25196544.000,5,0,env,10,1.000,0.717,19458048.000,5,0,176.320,197.310,11301825877.333,11240533845.333,20,0
figlet,40,1.000,5.939,3593386.667,9,0,nodeinfo,50,1.000,12.204,5545984.000,9,0,env,10,1.000,1.807,3158016.000,1,0,224.779,215.254,10875417258.667,10962230272.000,10,0
figlet,40,1.000,8.532,8393728.000,17,1,nodeinfo,50,1.000,16.106,24400896.000,17,1,env,10,1.000,1.865,3621888.000,1,0,210.536,216.339,11125054122.667,11277741909.333,10,1
figlet,50,1.000,8.130,9218730.667,5,0,nodeinfo,0,1.000,4.516,5910528.000,1,0,env,0,1.000,0.180,3683840.000,1,0,224.821,209.624,11535238485.333,11425694037.333,20,0
figlet,50,1.000,10.838,3987968.000,5,0,nodeinfo,0,1.000,0.119,58908160.000,1,0,env,0,1.000,0.067,19456000.000,1,0,208.170,167.623,10896437248.000,10847940778.667,10,0
figlet,50,1.000,7.353,5230592.000,5,0,nodeinfo,0,1.000,0.144,58754901.333,1,0,env,0,1.000,0.090,19456000.000,1,0,144.720,137.696,10830599509.333,10830213632.000,10,0
figlet,50,1.000,7.980,4912298.667,1,0,nodeinfo,0,1.000,0.118,57841152.000,1,0,env,10,1.000,0.923,19456000.000,1,0,134.040,136.436,10821806080.000,10823966208.000,10,0
figlet,50,1.000,9.383,8265728.000,1,0,nodeinfo,0,1.000,0.118,57898496.000,1,0,env,10,1.000,1.689,5685248.000,1,0,162.960,156.100,10808386901.333,10806257493.333,10,0
figlet,50,1.000,8.367,4438016.000,1,0,nodeinfo,0,1.000,0.123,57929728.000,1,0,env,10,1.000,1.640,4114432.000,1,0,168.693,158.123,10784612352.000,10800703829.333,10,0
figlet,50,1.000,9.744,4689920.000,1,0,nodeinfo,0,1.000,0.128,57541632.000,1,0,env,20,1.000,2.590,4560896.000,1,0,174.440,162.926,10799210496.000,10809836544.000,10,0
figlet,50,1.000,10.087,4395520.000,1,0,nodeinfo,0,1.000,0.098,57596416.000,1,0,env,20,1.000,3.576,3227648.000,1,0,180.127,193.650,10799773013.333,10848623786.667,10,0
figlet,50,1.000,7.055,6553600.000,1,0,nodeinfo,0,1.000,0.132,57659904.000,1,0,env,20,1.000,3.190,4073472.000,1,0,202.006,174.581,10840007338.667,10821098325.333,10,0
figlet,50,1.000,8.773,4429824.000,1,0,nodeinfo,0,1.000,0.123,57694037.333,1,0,env,30,1.000,3.196,4544512.000,1,0,184.920,170.120,10798004906.667,10808322901.333,10,0
figlet,50,1.000,11.056,4710400.000,1,0,nodeinfo,0,1.000,0.120,57883136.000,1,0,env,30,1.000,4.294,19478016.000,1,0,192.680,170.420,10791588522.667,10801176576.000,10,0
figlet,50,1.000,9.821,2883584.000,5,0,nodeinfo,0,1.000,0.142,57913344.000,1,0,env,30,1.000,4.138,3608576.000,5,0,178.280,179.563,10774019413.333,10795437226.667,10,0
figlet,50,1.000,9.963,3927040.000,5,0,nodeinfo,0,1.000,0.139,57921194.667,1,0,env,40,1.000,5.422,19499690.667,5,0,163.993,180.333,10811117568.000,10808237056.000,10,0
figlet,50,1.000,7.621,5359616.000,13,0,nodeinfo,0,1.000,0.121,58043221.333,1,0,env,40,1.000,5.502,4227072.000,5,0,225.360,209.345,10766518954.667,10836347562.667,10,0
figlet,50,1.000,6.799,8709120.000,5,0,nodeinfo,0,1.000,0.136,58012160.000,1,0,env,40,1.000,2.893,3912192.000,5,0,207.184,189.193,10945654101.333,11047299754.667,20,0
figlet,50,1.000,10.767,5094912.000,9,0,nodeinfo,0,1.000,0.119,58071040.000,1,0,env,50,1.000,5.859,3035136.000,9,0,215.671,197.802,10912729088.000,10918328661.333,10,0
figlet,50,1.000,10.215,2945024.000,13,0,nodeinfo,0,1.000,0.115,58215936.000,1,0,env,50,1.000,7.075,6729386.667,13,0,175.960,172.984,11011046741.333,11057518933.333,10,0
figlet,50,1.000,9.795,5760682.667,17,1,nodeinfo,0,1.000,0.174,58216960.000,1,0,env,50,1.000,7.006,4024320.000,17,1,182.480,182.022,11158687061.333,11242938197.333,10,1
figlet,50,1.000,6.175,2957312.000,5,0,nodeinfo,10,1.000,1.436,59019264.000,1,0,env,0,1.000,1.281,2883584.000,1,0,176.560,184.935,11357742421.333,11335928661.333,20,0
figlet,50,1.000,10.213,3154432.000,5,0,nodeinfo,10,1.000,2.112,7487488.000,5,0,env,0,1.000,0.081,19456000.000,1,0,228.897,214.026,11025858560.000,10966695082.667,10,0
figlet,50,1.000,10.289,4278272.000,5,0,nodeinfo,10,1.000,1.672,5148672.000,5,0,env,0,1.000,0.092,19456000.000,1,0,185.376,178.584,10928398336.000,10908738218.667,10,0
figlet,50,1.000,8.594,4872192.000,1,0,nodeinfo,10,1.000,1.880,7757824.000,1,0,env,10,1.000,1.248,19461973.333,1,0,180.560,183.250,10875710122.667,10890840405.333,10,0
figlet,50,1.000,10.318,2519040.000,1,0,nodeinfo,10,1.000,1.487,4620288.000,1,0,env,10,1.000,1.209,2957312.000,1,0,213.800,208.331,10867609600.000,10925823488.000,10,0
figlet,50,1.000,8.188,4773376.000,1,0,nodeinfo,10,1.000,2.276,7344128.000,1,0,env,10,1.000,1.685,19456000.000,1,0,197.469,187.764,10917894144.000,10944074069.333,10,0
figlet,50,1.000,10.532,3076096.000,1,0,nodeinfo,10,1.000,2.084,6529024.000,1,0,env,20,1.000,1.925,4515840.000,1,0,202.636,191.274,10910470144.000,10914061653.333,10,0
figlet,50,1.000,9.483,4059136.000,5,0,nodeinfo,10,1.000,2.394,6246400.000,5,0,env,20,1.000,2.259,6451200.000,5,0,197.291,189.937,10841373354.667,10877233834.667,10,0
figlet,50,1.000,6.539,4338688.000,5,0,nodeinfo,10,1.000,2.331,5808128.000,5,0,env,20,1.000,2.394,3875328.000,5,0,196.040,192.971,10868881408.000,10884491093.333,10,0
figlet,50,1.000,8.014,3289088.000,5,0,nodeinfo,10,1.000,2.100,6782976.000,5,0,env,30,1.000,3.949,4110336.000,5,0,203.467,215.205,10877184682.667,10898391210.667,10,0
figlet,50,1.000,7.480,2732032.000,13,0,nodeinfo,10,1.000,2.330,13262848.000,5,0,env,30,1.000,3.239,4786346.667,13,0,192.480,195.664,10889464490.667,10969476778.667,10,0
figlet,50,1.000,11.215,2859008.000,17,1,nodeinfo,10,1.000,2.605,6164480.000,1,0,env,30,1.000,4.750,8497664.000,17,1,207.160,206.539,11140044800.000,11260592640.000,10,1
figlet,50,1.000,5.955,5929642.667,5,0,nodeinfo,20,1.000,2.993,5898240.000,5,0,env,0,1.000,1.057,3734016.000,1,0,205.400,193.817,11382919168.000,11449273173.333,20,0
figlet,50,1.000,8.477,4177920.000,9,0,nodeinfo,20,1.000,4.179,13086720.000,1,0,env,0,1.000,0.094,19456000.000,1,0,227.120,204.872,11095878997.333,11029660160.000,10,0
figlet,50,1.000,9.728,8394922.667,1,0,nodeinfo,20,1.000,3.952,5619712.000,1,0,env,0,1.000,0.064,19456000.000,1,0,196.480,189.669,11025627818.667,11079816021.333,10,0
figlet,50,1.000,9.705,5097472.000,1,0,nodeinfo,20,1.000,4.117,5820416.000,1,0,env,10,1.000,1.153,19456000.000,1,0,192.504,181.825,10987117909.333,10979321856.000,10,0
figlet,50,1.000,8.756,4796416.000,1,0,nodeinfo,20,1.000,2.194,6004736.000,1,0,env,10,1.000,1.373,4223488.000,1,0,176.480,181.820,10963372714.667,11010903040.000,10,0
figlet,50,1.000,8.022,5195776.000,1,0,nodeinfo,20,1.000,3.284,11182080.000,1,0,env,10,1.000,1.700,4253696.000,1,0,190.560,187.223,10982801408.000,11014607018.667,10,0
figlet,50,1.000,7.314,5091328.000,1,0,nodeinfo,20,1.000,2.783,7868416.000,1,0,env,20,1.000,2.005,19458048.000,1,0,196.520,185.392,10987073536.000,11012955989.333,10,0
figlet,50,1.000,9.793,4368384.000,1,0,nodeinfo,20,1.000,3.265,8949760.000,1,0,env,20,1.000,2.414,3996672.000,1,0,196.532,190.300,10978489685.333,11012934826.667,10,0
figlet,50,1.000,8.843,3949056.000,1,0,nodeinfo,20,1.000,3.847,8159232.000,1,0,env,20,1.000,3.095,4272128.000,1,0,195.098,192.200,10999179946.667,11041639594.667,10,0
figlet,50,1.000,8.405,6025216.000,1,0,nodeinfo,20,1.000,3.577,6135808.000,1,0,env,30,1.000,2.427,3043328.000,1,0,202.640,191.258,11018019498.667,11056120661.333,10,0
figlet,50,1.000,8.749,4517376.000,5,0,nodeinfo,20,1.000,4.314,19959808.000,5,0,env,30,1.000,3.797,4218880.000,5,0,191.160,194.705,11041355776.000,11065967274.667,10,0
figlet,50,1.000,8.944,6823936.000,5,0,nodeinfo,20,1.000,3.627,5320704.000,5,0,env,30,1.000,4.478,6017024.000,5,0,202.240,204.572,11055765504.000,11054928554.667,10,0
figlet,50,1.000,7.786,4954624.000,13,0,nodeinfo,20,1.000,3.695,7454720.000,5,0,env,40,1.000,4.828,4685824.000,5,0,202.800,206.616,11021015040.000,11077064704.000,10,0
figlet,50,1.000,8.638,8999424.000,17,1,nodeinfo,20,1.000,6.562,14211072.000,9,0,env,40,1.000,5.259,5122730.667,9,0,209.600,193.017,11159614805.333,11268855808.000,10,1
figlet,50,1.000,6.982,4046336.000,5,0,nodeinfo,20,1.000,3.076,7536640.000,1,0,env,40,1.000,3.852,8825514.667,5,0,196.680,195.256,11440338261.333,11453945514.667,20,0
figlet,50,1.000,6.121,3433984.000,1,0,nodeinfo,20,1.000,4.052,4313088.000,1,0,env,50,1.000,5.992,2961408.000,1,0,232.693,228.224,11174220458.667,11211268778.667,10,0
figlet,50,1.000,9.077,4276224.000,1,0,nodeinfo,20,1.000,4.092,5197824.000,1,0,env,50,1.000,6.459,3313664.000,1,0,222.320,214.382,11141231274.667,11143904085.333,10,0
figlet,50,1.000,8.032,6672384.000,1,0,nodeinfo,20,1.000,2.050,8347648.000,1,0,env,50,1.000,5.070,19469312.000,1,0,214.600,217.100,11098072405.333,11136970410.667,10,0
figlet,50,1.000,10.254,4597760.000,1,0,nodeinfo,30,1.000,4.461,5214208.000,1,0,env,0,1.000,2.720,3326976.000,1,0,211.875,196.898,11100846080.000,11127128576.000,10,0
figlet,50,1.000,8.882,4718592.000,1,0,nodeinfo,30,1.000,4.558,13418496.000,1,0,env,0,1.000,0.075,3915776.000,1,0,200.120,178.560,11086221312.000,11090832725.333,10,0
figlet,50,1.000,8.258,2994176.000,1,0,nodeinfo,30,0.999,4.979,6455296.000,1,0,env,0,1.000,0.080,19464192.000,1,0,175.360,198.938,11053279232.000,11132085760.000,10,0
figlet,50,1.000,9.421,3559424.000,1,0,nodeinfo,30,1.000,5.825,5693440.000,1,0,env,10,1.000,1.155,19464192.000,1,0,200.920,179.660,11105156437.333,11106245973.333,10,0
figlet,50,1.000,10.083,3063808.000,5,0,nodeinfo,30,1.000,5.714,6209536.000,5,0,env,10,1.000,1.326,19494912.000,5,0,192.880,192.852,11112777728.000,11131535360.000,10,0
figlet,50,1.000,7.742,3858432.000,5,0,nodeinfo,30,1.000,4.384,7487488.000,5,0,env,10,1.000,1.766,4118528.000,5,0,193.040,194.003,11118214485.333,11147286698.667,10,0
figlet,50,1.000,6.808,5088768.000,13,0,nodeinfo,30,1.000,8.833,7651328.000,13,0,env,20,1.000,1.732,4396544.000,5,0,199.200,201.532,11141862058.667,11273590272.000,10,0
figlet,50,1.000,6.472,4360192.000,17,1,nodeinfo,30,1.000,9.946,21528576.000,17,1,env,20,1.000,1.799,4358144.000,9,0,214.287,200.682,11517080917.333,11631220565.333,10,1
figlet,50,1.000,5.900,8439808.000,5,0,nodeinfo,30,1.000,6.859,15854080.000,5,0,env,20,1.000,2.340,8633856.000,5,0,213.713,224.046,11794168490.667,11727366656.000,20,0
figlet,50,1.000,9.282,2566144.000,1,0,nodeinfo,30,1.000,6.750,13412352.000,1,0,env,30,1.000,3.094,3036672.000,1,0,233.668,212.410,11290830848.000,11265990826.667,10,0
figlet,50,1.000,9.279,4583936.000,1,0,nodeinfo,30,1.000,4.812,5828608.000,1,0,env,30,1.000,4.204,4232192.000,1,0,215.760,211.234,11170067797.333,11210933077.333,10,0
